101126052666087,ASIANPAINT 26 May 26 FUT,13,250,0.1,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:ASIANPAINT26MAYFUT,10,11,66087,ASIANPAINT,236,-1.0,XX,1010000000236,None,0,0.0
101126033051774,ASTRAL 30 Mar 26 FUT,13,425,0.1,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:ASTRAL26MARFUT,10,11,51774,ASTRAL,14418,-1.0,XX,101000000014418,None,0,0.0
101126042866714,ASTRAL 28 Apr 26 FUT,13,425,0.1,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:ASTRAL26APRFUT,10,11,66714,ASTRAL,14418,-1.0,XX,101000000014418,None,0,0.0
101126052666088,ASTRAL 26 May 26 FUT,13,425,0.1,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:ASTRAL26MAYFUT,10,11,66088,ASTRAL,14418,-1.0,XX,101000000014418,None,0,0.0
101126033051795,AUBANK 30 Mar 26 FUT,13,1000,0.05,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:AUBANK26MARFUT,10,11,51795,AUBANK,21238,-1.0,XX,101000000021238,None,0,0.0
101126042866715,AUBANK 28 Apr 26 FUT,13,1000,0.05,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:AUBANK26APRFUT,10,11,66715,AUBANK,21238,-1.0,XX,101000000021238,None,0,0.0
101126052666089,AUBANK 26 May 26 FUT,13,1000,0.05,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:AUBANK26MAYFUT,10,11,66089,AUBANK,21238,-1.0,XX,101000000021238,None,0,0.0
101126033051796,AUROPHARMA 30 Mar 26 FUT,13,550,0.1,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:AUROPHARMA26MARFUT,10,11,51796,AUROPHARMA,275,-1.0,XX,1010000000275,None,0,0.0
101126042866716,AUROPHARMA 28 Apr 26 FUT,13,550,0.1,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:AUROPHARMA26APRFUT,10,11,66716,AUROPHARMA,275,-1.0,XX,1010000000275,None,0,0.0
101126052666090,AUROPHARMA 26 May 26 FUT,13,550,0.1,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:AUROPHARMA26MAYFUT,10,11,66090,AUROPHARMA,275,-1.0,XX,1010000000275,None,0,0.0
101126033051813,AXISBANK 30 Mar 26 FUT,13,625,0.1,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:AXISBANK26MARFUT,10,11,51813,AXISBANK,5900,-1.0,XX,10100000005900,None,0,0.0
101126042866717,AXISBANK 28 Apr 26 FUT,13,625,0.1,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:AXISBANK26APRFUT,10,11,66717,AXISBANK,5900,-1.0,XX,10100000005900,None,0,0.0
101126052666091,AXISBANK 26 May 26 FUT,13,625,0.1,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:AXISBANK26MAYFUT,10,11,66091,AXISBANK,5900,-1.0,XX,10100000005900,None,0,0.0
101126033051814,BAJAJ-AUTO 30 Mar 26 FUT,13,75,0.5,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:BAJAJ-AUTO26MARFUT,10,11,51814,BAJAJ-AUTO,16669,-1.0,XX,101000000016669,None,0,0.0
101126042866718,BAJAJ-AUTO 28 Apr 26 FUT,13,75,0.5,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:BAJAJ-AUTO26APRFUT,10,11,66718,BAJAJ-AUTO,16669,-1.0,XX,101000000016669,None,0,0.0
